"order_id","selling_date","price","seller_id","car_id","customer_id"
"2618","2024-07-15","56140.80","1","130","180"
"2619","2023-10-11","72606.88","19","130","52"
"2620","2024-07-25","10108.89","9","130","51"
"2621","2024-06-23","93753.76","2","130","170"
"2622","2024-05-02","94086.09","10","130","75"
"2623","2024-12-21","11559.06","16","130","92"
"2624","2025-05-08","75749.63","14","130","170"
"2625","2023-10-15","94226.35","7","130","8"
"2626","2023-09-23","93585.35","6","131","60"
"2627","2024-05-30","33875.50","3","131","80"
"2628","2024-10-18","80486.48","18","131","162"
"2629","2024-05-30","71271.99","9","131","52"
"2630","2025-03-22","42265.01","19","131","150"
"2631","2024-04-16","90347.53","9","131","162"
"2632","2024-05-13","63570.86","3","131","109"
"2633","2024-07-21","90658.39","4","131","63"
"2634","2025-03-29","27377.40","10","131","170"
"2635","2024-07-20","22675.83","10","131","158"
"2636","2024-06-19","36901.21","18","131","143"
"2637","2025-06-06","77106.16","9","131","55"
"2638","2024-06-21","42544.00","15","131","176"
"2639","2024-03-19","5388.46","13","131","183"
"2640","2025-08-16","61233.90","7","131","183"
"2641","2024-08-25","92585.32","5","131","191"
"2642","2025-03-06","36112.02","11","131","64"
"2643","2025-04-24","76888.33","17","131","156"
"2644","2025-07-03","51801.63","13","131","53"
"2645","2024-01-10","67926.53","9","131","87"
"2646","2024-10-07","12432.72","15","131","174"
"2647","2024-01-14","75528.63","5","131","133"
"2648","2024-02-09","73980.33","20","131","21"
"2649","2024-11-06","82704.30","2","132","115"
"2650","2025-02-26","24671.78","8","132","162"
"2651","2025-07-06","43059.10","5","132","193"
"2652","2024-04-27","88121.31","16","132","130"
"2653","2023-11-06","58231.89","1","132","76"
"2654","2023-11-12","23408.14","14","132","41"
"2655","2023-12-19","23861.59","3","132","5"
"2656","2025-06-01","13757.95","7","132","102"
"2657","2024-02-03","55601.90","6","132","175"
"2658","2024-10-17","53515.29","7","132","138"
"2659","2025-06-22","30094.02","18","132","71"
"2660","2024-03-05","96067.81","6","132","182"
"2661","2024-10-16","84424.92","7","132","13"
"2662","2024-08-26","30186.77","10","132","97"
"2663","2024-08-16","22384.43","4","132","181"
"2664","2024-02-20","14293.97","14","132","44"
"2665","2024-08-28","51438.62","2","132","100"
"2666","2024-04-11","28444.85","2","132","97"
"2667","2025-08-22","77235.00","1","132","72"
"2668","2025-08-13","64952.69","9","132","98"
"2669","2025-05-04","19805.01","4","132","181"
"2670","2025-03-20","79320.11","14","132","93"
"2671","2024-12-30","78704.21","9","132","27"
"2672","2023-11-29","24898.01","15","132","26"
"2673","2025-07-12","58539.14","2","132","22"
"2674","2023-11-08","18250.40","5","133","91"
"2675","2024-08-08","77738.55","14","133","32"
"2676","2023-11-18","57370.38","1","133","54"
"2677","2023-12-22","97344.41","9","133","78"
"2678","2024-01-07","37810.96","16","133","82"
"2679","2025-07-12","26171.35","9","133","191"
"2680","2025-09-07","39726.63","8","133","13"
"2681","2024-07-13","17454.36","3","133","29"
"2682","2025-04-18","78470.19","10","133","43"
"2683","2024-03-08","73772.26","14","133","169"
"2684","2025-02-20","79279.42","15","133","178"
"2685","2024-12-13","37409.42","19","133","160"
"2686","2025-05-17","86158.40","1","133","197"
"2687","2023-11-24","16713.29","14","133","64"
"2688","2025-05-31","29312.14","2","133","109"
"2689","2024-03-10","89472.55","4","133","46"
"2690","2025-05-20","89468.30","3","134","65"
"2691","2024-09-27","72336.18","2","134","125"
"2692","2024-04-02","34342.23","6","134","172"
"2693","2024-12-20","30091.55","2","134","170"
"2694","2024-07-29","49813.36","4","134","87"
"2695","2023-11-10","32573.40","4","134","184"
"2696","2024-02-11","11661.55","9","134","58"
"2697","2025-03-14","9610.07","8","134","159"
"2698","2025-01-14","21446.78","16","134","155"
"2699","2024-08-28","43299.49","19","134","194"
"2700","2024-10-22","50716.38","20","134","139"
"2701","2025-05-18","75664.14","4","134","159"
"2702","2025-04-22","98039.33","6","134","53"
"2703","2025-07-09","22733.67","15","134","91"
"2704","2024-12-16","25266.29","10","134","83"
"2705","2025-07-28","75934.52","16","134","92"
"2706","2024-01-07","92063.37","4","134","137"
"2707","2024-12-10","10022.33","12","134","166"
"2708","2025-04-09","73086.69","10","135","7"
"2709","2025-02-22","87775.83","7","135","111"
"2710","2023-11-18","35354.83","9","135","192"
"2711","2025-03-20","79882.16","19","135","112"
"2712","2023-11-29","83413.05","17","135","112"
"2713","2025-03-24","60668.92","12","135","138"
"2714","2023-10-24","87190.55","10","135","130"
"2715","2024-06-05","99374.14","7","135","39"
"2716","2024-01-18","57541.40","10","135","40"
"2717","2024-08-14","38487.26","8","135","83"
"2718","2023-09-19","94850.99","10","135","159"
"2719","2025-04-10","91842.39","1","135","191"
"2720","2025-06-11","85191.20","12","135","100"
"2721","2024-09-09","49738.60","9","135","185"
"2722","2024-07-01","42648.89","5","135","196"
"2723","2024-11-22","11103.48","2","136","200"
"2724","2024-12-27","15643.91","13","136","195"
"2725","2024-11-16","53241.08","17","136","140"
"2726","2024-10-25","12878.98","14","136","132"
"2727","2024-01-07","65668.79","6","136","7"
"2728","2024-11-13","89992.15","7","136","155"
"2729","2023-09-17","87143.09","2","136","43"
"2730","2023-12-19","32048.32","10","136","164"
"2731","2025-02-21","76565.74","15","136","10"
"2732","2024-12-05","47142.89","19","136","18"
"2733","2024-06-09","22725.21","18","136","189"
"2734","2024-05-14","60338.42","8","136","86"
"2735","2024-08-27","85696.80","6","136","1"
"2736","2024-10-14","35302.45","15","136","90"
"2737","2025-05-04","69654.15","14","137","144"
"2738","2025-08-22","47685.80","4","137","44"
"2739","2024-02-25","41403.37","8","137","100"
"2740","2024-09-25","44739.56","12","137","14"
"2741","2023-12-18","86859.32","11","137","132"
"2742","2023-09-20","31765.31","15","137","150"
"2743","2024-03-22","38679.86","2","137","147"
"2744","2024-07-18","14988.99","14","137","96"
"2745","2024-05-22","94337.43","4","137","12"
"2746","2024-09-12","99986.55","6","137","138"
"2747","2025-02-24","56914.10","11","137","31"
"2748","2025-06-10","94842.71","18","137","74"
"2749","2023-11-14","40519.89","1","137","160"
"2750","2024-01-01","58010.67","13","137","84"
"2751","2023-09-28","16803.27","4","137","170"
"2752","2023-12-03","35964.12","11","137","149"
"2753","2025-03-05","56532.04","6","137","91"
"2754","2024-08-25","71031.11","16","137","165"
"2755","2024-08-12","52108.40","9","137","114"
"2756","2024-03-12","13064.15","15","137","30"
"2757","2025-05-03","48196.96","18","138","42"
"2758","2024-11-08","66787.39","18","138","151"
"2759","2024-10-30","38355.06","15","138","197"
"2760","2025-02-24","52521.43","19","138","112"
"2761","2024-04-07","94374.67","11","138","165"
"2762","2024-10-17","44609.68","4","138","170"
"2763","2023-10-18","23758.35","7","138","115"
"2764","2023-09-12","21445.91","16","138","18"
"2765","2024-09-02","74435.32","1","138","82"
"2766","2025-09-07","27068.25","1","138","172"
"2767","2024-10-12","16708.09","18","138","4"
"2768","2025-02-02","88592.79","8","138","73"
"2769","2024-09-20","29868.40","12","138","126"
"2770","2023-12-13","32118.84","16","138","178"
"2771","2024-04-13","38843.30","5","138","1"
"2772","2025-07-22","45030.09","4","138","128"
"2773","2024-04-01","76062.22","9","138","123"
"2774","2024-07-23","34915.17","13","138","153"
"2775","2023-11-05","95299.42","9","138","30"
"2776","2024-12-26","44565.76","16","138","1"
"2777","2025-04-05","42449.03","19","138","44"
"2778","2024-05-03","34683.08","13","138","85"
"2779","2025-05-02","8614.74","10","138","80"
"2780","2024-04-12","41281.83","8","138","154"
"2781","2025-04-29","26433.51","6","138","57"
"2782","2024-02-09","16985.74","7","139","200"
"2783","2024-01-13","12068.21","16","139","144"
"2784","2024-04-19","57647.66","11","139","157"
"2785","2025-03-05","11760.46","10","139","50"
"2786","2024-06-05","62028.48","11","139","75"
"2787","2024-04-04","41038.17","8","139","159"
"2788","2025-05-28","31387.33","6","139","200"
"2789","2024-06-23","60945.48","3","139","173"
"2790","2025-07-01","19900.89","8","139","98"
"2791","2024-04-15","82862.25","12","139","24"
"2792","2024-08-23","91107.56","6","139","147"
"2793","2024-05-15","64044.64","15","139","20"
"2794","2025-01-26","20452.51","13","139","113"
"2795","2025-05-14","43521.10","5","139","17"
"2796","2024-10-20","70646.16","15","139","113"
"2797","2023-12-11","34364.08","4","139","65"
"2798","2023-11-20","29377.91","4","139","111"
"2799","2023-10-08","88256.28","16","139","164"
"2800","2025-05-29","77565.79","3","139","125"
"2801","2023-11-23","60581.30","14","139","71"
"2802","2024-08-07","84250.31","17","139","2"
"2803","2024-09-19","10510.27","15","140","183"
"2804","2025-01-29","76838.51","7","140","137"
"2805","2024-11-14","45809.56","5","140","197"
"2806","2024-12-27","17740.67","1","140","14"
"2807","2024-05-04","33204.91","1","140","91"
"2808","2024-02-19","87267.03","20","140","118"
"2809","2024-09-21","87761.22","20","140","159"
"2810","2025-08-24","7124.22","15","140","56"
"2811","2023-12-31","5283.26","17","140","164"
"2812","2024-11-04","23831.62","4","140","115"
"2813","2025-01-20","66177.99","9","140","114"
"2814","2024-08-30","68371.67","3","140","16"
"2815","2025-03-28","84703.20","18","140","87"
"2816","2024-12-29","12949.97","13","140","179"
"2817","2025-01-27","70542.40","15","140","151"
"2818","2024-03-05","56028.07","7","140","12"
"2819","2025-08-13","32999.75","3","140","86"
"2820","2024-08-04","35576.38","20","140","30"
"2821","2024-12-09","41581.86","4","141","135"
"2822","2024-11-28","47568.25","1","141","172"
"2823","2024-08-13","93065.50","5","141","182"
"2824","2025-07-24","39665.62","7","141","122"
"2825","2025-04-08","9761.87","13","141","132"
"2826","2024-08-03","78851.90","10","141","192"
"2827","2023-09-11","9661.65","19","141","108"
"2828","2023-11-18","42225.15","7","141","189"
"2829","2024-07-28","12048.61","16","141","34"
"2830","2025-06-06","65053.69","10","141","113"
"2831","2023-10-25","14652.61","10","141","78"
"2832","2025-08-08","28495.49","3","141","195"
"2833","2024-05-10","89721.54","13","141","182"
"2834","2025-03-02","86658.11","13","141","110"
"2835","2023-10-21","58554.00","19","141","171"
"2836","2023-11-29","26675.60","12","141","92"
"2837","2025-03-01","46496.42","3","141","198"
"2838","2024-07-24","21372.88","7","142","69"
"2839","2025-08-19","78110.79","16","142","109"
"2840","2025-07-02","82261.95","1","142","143"
"2841","2024-04-22","31690.72","10","142","157"
"2842","2024-09-24","45396.49","7","142","189"
"2843","2024-12-16","70667.60","17","142","164"
"2844","2024-09-08","10314.80","3","142","120"
"2845","2023-09-09","76912.88","15","142","196"
"2846","2023-11-21","97276.93","1","142","34"
"2847","2024-03-05","89193.71","17","142","17"
"2848","2025-01-21","28711.68","8","142","83"
"2849","2025-07-01","22629.79","12","142","72"
"2850","2024-05-06","86068.69","8","142","65"
"2851","2025-02-11","22391.07","9","142","190"
"2852","2024-06-20","56680.12","4","142","161"
"2853","2025-09-06","91820.13","9","142","4"
"2854","2023-09-27","92784.84","12","142","29"
"2855","2024-08-02","6772.64","15","142","112"
"2856","2023-10-12","45520.45","6","142","79"
"2857","2024-01-28","8708.36","15","142","177"
"2858","2025-06-22","50957.37","18","142","79"
"2859","2024-10-02","45148.29","10","142","189"
"2860","2025-09-04","27061.35","19","142","27"
"2861","2023-10-26","54930.61","14","142","124"
"2862","2024-03-29","17807.88","17","143","143"
"2863","2024-02-26","41485.21","8","143","119"
"2864","2025-04-27","82462.39","5","143","40"
"2865","2023-11-27","51645.21","19","143","108"
"2866","2025-04-09","82310.22","5","143","186"
"2867","2023-11-09","20465.73","3","143","57"
"2868","2024-05-29","49273.97","2","143","33"
"2869","2025-02-19","59301.95","9","143","152"
"2870","2025-02-01","73211.16","13","143","108"
"2871","2024-11-20","54780.34","10","143","101"
"2872","2024-09-13","20690.74","1","143","6"
"2873","2024-09-20","56159.19","8","143","43"
"2874","2024-02-23","67881.45","20","143","63"
"2875","2024-02-17","25031.57","8","143","133"
"2876","2025-06-19","52858.01","11","143","173"
"2877","2024-06-10","99535.25","18","143","177"
"2878","2024-01-27","27177.78","18","143","5"
"2879","2025-08-29","94576.22","18","143","171"
"2880","2024-10-01","59475.08","17","144","175"
"2881","2024-11-19","22073.78","11","144","33"
"2882","2025-06-09","83674.14","2","144","70"
"2883","2023-11-04","53317.29","7","144","94"
"2884","2025-07-17","68586.97","8","144","149"
"2885","2024-10-10","91409.04","17","144","185"
"2886","2024-12-23","23064.93","20","144","80"
"2887","2024-02-05","73059.49","13","144","54"
"2888","2024-02-14","14458.85","19","144","84"
"2889","2023-12-21","90775.47","4","144","120"
"2890","2024-01-23","92164.46","8","144","39"
"2891","2025-05-26","29084.76","18","144","67"
"2892","2023-11-16","27943.39","18","144","15"
"2893","2024-01-23","96352.03","13","144","57"
"2894","2024-02-05","41389.84","5","144","129"
"2895","2024-10-31","63387.65","1","144","86"
"2896","2024-03-17","9444.89","19","144","196"
"2897","2024-05-05","92791.95","5","144","130"
"2898","2024-09-22","21955.65","15","144","100"
"2899","2023-12-11","41063.05","14","144","161"
"2900","2024-11-04","55371.50","2","144","179"
"2901","2024-10-16","31429.58","1","144","23"
"2902","2024-09-01","46761.63","2","144","131"
"2903","2023-09-30","25914.78","18","144","82"
"2904","2024-06-13","98643.10","6","144","163"
"2905","2025-07-13","75976.66","10","144","64"
"2906","2024-06-15","34359.41","10","144","174"
"2907","2025-08-26","63227.34","7","144","143"
"2908","2025-03-25","65692.06","20","144","73"
"2909","2023-10-30","75174.41","18","144","51"
"2910","2024-10-04","89347.10","7","144","155"
"2911","2023-09-23","94355.46","13","145","146"
"2912","2025-04-25","77027.10","13","145","5"
"2913","2024-10-23","94026.40","17","145","36"
"2914","2024-07-12","93820.42","3","145","146"
"2915","2024-06-07","65784.19","2","145","10"
"2916","2023-10-16","75532.87","8","145","149"
"2917","2024-03-14","52653.98","20","145","157"
"2918","2023-12-22","84975.72","19","145","51"
"2919","2025-01-02","96438.25","11","145","27"
"2920","2023-12-23","54362.38","7","145","193"
"2921","2024-05-14","24976.41","7","145","93"
"2922","2024-01-30","24971.20","17","145","96"
"2923","2025-04-13","7275.18","14","145","132"
"2924","2025-09-07","74764.32","6","145","139"
"2925","2024-06-20","31885.24","9","145","122"
"2926","2023-09-16","19667.55","18","145","45"
"2927","2024-03-08","85482.11","9","145","9"
"2928","2024-10-30","94150.39","4","145","118"
"2929","2024-08-20","19519.81","19","146","43"
"2930","2024-10-02","93023.95","14","146","88"
"2931","2025-02-07","13870.65","17","146","169"
"2932","2024-02-06","14029.71","13","146","61"
"2933","2025-05-28","59747.24","15","146","156"
"2934","2025-01-28","7808.20","4","146","137"
"2935","2024-12-20","75528.25","8","146","126"
"2936","2025-08-08","81023.53","19","146","183"
"2937","2024-10-08","84426.45","5","146","95"
"2938","2024-12-15","68950.45","20","146","107"
"2939","2023-12-02","52945.55","17","146","34"
"2940","2023-09-17","84723.15","12","146","13"
"2941","2024-01-03","80569.94","7","146","1"
"2942","2025-03-18","50732.97","16","146","164"
"2943","2023-11-07","21466.63","10","146","191"
"2944","2024-03-28","58821.66","3","146","38"
"2945","2024-06-08","68516.47","9","146","93"
"2946","2024-03-11","95712.26","16","146","137"
"2947","2025-03-17","71790.19","12","146","195"
"2948","2024-05-30","5668.07","2","147","152"
"2949","2025-04-14","48803.28","7","147","31"
"2950","2025-03-15","38283.04","18","147","76"
"2951","2024-03-24","38414.59","6","147","50"
"2952","2024-12-29","94118.45","11","147","174"
"2953","2023-10-28","51053.52","6","147","75"
"2954","2024-10-30","31452.79","14","147","19"
"2955","2024-12-12","67434.51","7","147","130"
"2956","2024-11-17","16871.68","18","147","17"
"2957","2023-12-28","8835.90","15","147","69"
"2958","2024-11-11","73429.22","11","147","53"
"2959","2024-06-25","23818.05","17","147","81"
"2960","2024-05-29","37231.21","20","147","199"
"2961","2025-04-02","57665.22","11","147","188"
"2962","2024-05-18","22307.31","10","147","40"
"2963","2025-03-05","28649.09","2","147","186"
"2964","2025-03-03","85323.67","19","147","52"
"2965","2024-12-29","7137.33","1","147","86"
"2966","2024-04-19","48701.39","13","147","36"
"2967","2024-06-15","65656.09","9","147","62"
"2968","2024-08-16","78475.32","1","148","90"
"2969","2024-03-19","74684.69","8","148","75"
"2970","2023-12-20","63159.52","11","148","105"
"2971","2025-07-14","79366.32","7","148","137"
"2972","2024-05-04","40006.29","8","148","173"
"2973","2024-11-19","79321.24","19","148","84"
"2974","2025-03-26","97981.26","3","148","15"
"2975","2025-01-12","81540.71","20","148","178"
"2976","2024-12-11","14598.97","4","148","8"
"2977","2025-06-19","80829.91","15","148","117"
"2978","2024-10-06","97723.99","20","148","55"
"2979","2025-05-06","69260.94","3","148","35"
"2980","2024-01-26","75805.01","7","148","4"
"2981","2023-11-05","27729.07","19","148","140"
"2982","2025-08-18","9584.96","3","149","165"
"2983","2024-02-07","25664.57","18","149","133"
"2984","2024-07-09","24430.64","14","149","124"
"2985","2023-10-25","73511.85","9","149","102"
"2986","2023-09-20","61560.83","3","149","162"
"2987","2024-12-04","21765.91","15","149","162"
"2988","2024-07-14","95616.60","12","149","95"
"2989","2025-04-26","65104.16","1","149","65"
"2990","2023-10-26","21835.30","16","149","116"
"2991","2023-09-10","19478.09","8","149","45"
"2992","2024-03-03","29654.85","1","149","67"
"2993","2025-05-16","50459.14","16","149","199"
"2994","2024-10-25","27269.21","5","149","100"
"2995","2024-08-17","82589.40","7","149","94"
"2996","2023-10-26","16489.13","17","149","58"
"2997","2025-08-17","24379.26","12","149","140"
"2998","2025-08-06","57415.24","5","150","168"
"2999","2025-02-25","99462.40","19","150","22"
"3000","2024-12-23","57813.56","1","150","196"
"3001","2025-08-20","28510.93","9","150","2"
"3002","2024-01-15","9047.66","18","150","120"
"3003","2024-05-07","83035.12","16","150","120"
"3004","2024-10-21","18938.01","6","150","183"
"3005","2024-10-20","6421.28","12","150","28"
"3006","2025-04-02","69014.61","19","150","60"
"3007","2024-11-01","26184.55","17","150","135"
"3008","2024-09-29","93065.61","11","150","152"
"3009","2025-06-19","43743.61","12","150","151"
"3010","2024-11-09","87918.04","4","150","13"
"3011","2025-06-01","55854.93","8","150","18"
"3012","2024-03-17","10081.60","13","150","61"
"3013","2025-03-09","91292.96","8","150","64"
"3014","2025-07-29","67509.65","6","151","51"
"3015","2023-11-29","96536.95","18","151","160"
"3016","2024-09-05","43065.83","12","151","80"
"3017","2024-04-08","65279.96","7","151","34"
"3018","2024-02-21","27998.64","18","151","129"
"3019","2024-10-17","8594.84","14","151","86"
"3020","2024-07-12","70650.84","18","151","10"
"3021","2024-01-02","66537.45","13","151","121"
"3022","2024-03-08","76910.86","6","151","121"
"3023","2024-05-04","58106.53","4","151","85"
"3024","2023-10-16","88873.51","5","151","176"
"3025","2023-12-22","91137.49","16","151","119"
"3026","2023-10-10","54836.00","1","151","91"
"3027","2023-09-28","59318.32","12","151","101"
"3028","2024-10-05","54999.17","14","151","132"
"3029","2024-11-14","76974.39","14","151","82"
"3030","2025-08-29","73603.82","7","152","60"
"3031","2024-09-07","89563.92","5","152","58"
"3032","2025-05-20","52099.80","11","152","67"
"3033","2023-10-29","5046.86","15","152","99"
"3034","2025-07-03","92186.26","4","152","77"
"3035","2024-03-29","69145.59","18","152","59"
"3036","2023-12-01","96161.17","14","152","3"
"3037","2025-02-06","23612.79","8","152","151"
"3038","2023-09-10","39582.75","17","152","42"
"3039","2024-06-30","49925.57","11","152","132"
"3040","2024-03-04","5449.90","4","152","126"
"3041","2025-06-06","88564.35","20","152","69"
"3042","2025-01-03","40468.20","17","152","79"
"3043","2024-06-30","97519.48","18","152","155"
"3044","2024-08-21","67701.81","19","152","159"
"3045","2025-09-06","33055.10","18","152","30"
"3046","2024-09-14","83892.98","7","152","80"
"3047","2024-10-14","32707.71","3","152","52"
"3048","2024-04-29","88293.49","14","152","41"
"3049","2023-11-02","43609.90","11","152","194"
"3050","2025-07-15","45440.42","15","152","34"
"3051","2024-10-02","53083.52","4","153","194"
"3052","2023-11-06","37131.00","15","153","195"
"3053","2023-12-15","6472.78","6","153","55"
"3054","2024-12-29","96656.63","12","153","150"
"3055","2024-09-04","34936.89","15","153","165"
"3056","2024-05-09","10210.71","19","153","151"
"3057","2023-09-08","46800.19","5","153","37"
"3058","2024-10-12","26140.51","19","153","18"
"3059","2024-05-21","66573.60","2","153","122"
"3060","2024-11-11","11146.90","4","153","145"
"3061","2025-07-19","79515.66","2","153","135"
"3062","2023-10-31","14777.17","18","153","139"
"3063","2025-04-04","27055.05","5","153","23"
"3064","2025-04-30","22581.38","19","153","82"
"3065","2024-02-10","71251.32","14","154","7"
"3066","2025-09-05","97733.54","5","154","111"
"3067","2024-06-14","47229.95","10","154","124"
"3068","2024-10-08","39330.78","20","154","63"
"3069","2023-11-25","57067.62","12","154","56"
"3070","2024-08-27","61634.38","17","154","141"
"3071","2025-01-13","85985.40","19","154","14"
"3072","2023-12-07","53728.86","3","154","113"
"3073","2024-11-10","94701.11","19","154","155"
"3074","2023-10-13","84165.26","12","154","30"
"3075","2024-10-30","65159.49","14","154","181"
"3076","2024-09-03","73311.28","1","154","75"
"3077","2025-08-27","31861.79","3","154","51"
"3078","2025-01-18","75153.11","10","154","83"
"3079","2025-05-15","25991.39","13","154","160"
"3080","2025-05-12","44298.74","18","154","164"
"3081","2025-07-13","79262.97","19","154","86"
"3082","2024-04-16","94834.25","16","154","102"
"3083","2024-11-12","64994.24","18","154","117"
"3084","2023-10-19","29591.65","13","154","173"
"3085","2024-05-26","77932.50","7","154","121"
"3086","2024-02-12","10268.77","3","155","39"
"3087","2025-08-04","35663.68","12","155","162"
"3088","2024-09-10","99573.07","20","155","42"
"3089","2025-05-15","38170.26","12","155","81"
"3090","2024-04-14","8202.17","12","155","196"
"3091","2025-06-23","79911.42","18","155","197"
"3092","2024-06-08","33234.02","2","155","27"
"3093","2025-07-31","70475.80","18","155","164"
"3094","2025-06-07","43702.08","1","155","8"
"3095","2025-02-01","71790.48","11","155","9"
"3096","2024-06-25","42053.75","2","155","168"
"3097","2024-01-16","31919.59","9","155","167"
"3098","2024-07-16","45821.86","10","155","170"
"3099","2025-09-06","5364.38","15","155","19"
"3100","2024-09-26","34743.75","9","155","186"
"3101","2023-11-28","93836.70","7","155","120"
"3102","2025-04-01","29580.91","3","155","17"
"3103","2025-01-21","27787.94","17","155","86"
"3104","2023-12-26","64446.83","5","155","105"
"3105","2023-12-12","78316.96","11","156","77"
"3106","2024-05-28","89968.67","15","156","13"
"3107","2025-05-23","17948.23","20","156","15"
"3108","2024-10-11","98438.69","5","156","12"
"3109","2024-02-07","23473.96","10","156","153"
"3110","2025-02-08","96608.16","9","156","123"
"3111","2024-08-02","61518.95","18","156","192"
"3112","2024-02-22","62248.45","13","156","198"
"3113","2024-11-23","79120.67","15","156","108"
"3114","2025-04-18","49366.26","14","156","33"
"3115","2025-08-01","22713.43","7","156","100"
"3116","2024-08-01","46192.56","10","156","95"
"3117","2025-03-23","96876.11","8","156","27"
"3118","2023-12-31","97184.95","13","156","87"
"3119","2024-01-25","68603.19","3","157","80"
"3120","2024-12-10","19407.61","13","157","43"
"3121","2023-11-10","80001.06","17","157","139"
"3122","2025-08-12","65068.56","17","157","47"
"3123","2024-04-21","20790.15","8","157","51"
"3124","2025-07-25","54814.30","16","157","120"
"3125","2025-01-12","57352.91","20","157","118"
"3126","2024-03-15","20465.21","16","157","117"
"3127","2024-08-20","99588.66","19","157","160"
"3128","2023-11-13","7567.05","6","157","200"
"3129","2024-01-13","88720.77","13","157","106"
"3130","2025-03-02","5661.03","7","157","168"
"3131","2024-10-04","87920.94","16","157","67"
"3132","2024-07-09","8758.88","12","157","185"
"3133","2024-07-25","17399.33","3","157","27"
"3134","2025-03-16","82046.53","10","157","72"
"3135","2023-11-22","34497.50","5","157","178"
"3136","2023-12-02","49659.56","15","158","27"
"3137","2023-11-24","88767.00","11","158","13"
"3138","2025-07-02","39999.75","1","158","135"
"3139","2024-12-28","32904.06","6","158","152"
"3140","2023-11-14","41769.48","6","158","155"
"3141","2025-05-21","66081.90","5","158","193"
"3142","2023-12-20","30462.48","7","158","11"
"3143","2025-02-16","5538.37","13","158","122"
"3144","2025-01-06","44280.54","3","158","192"
"3145","2024-04-05","78125.00","11","158","121"
"3146","2024-05-02","32216.58","19","158","116"
"3147","2023-10-19","99696.75","5","158","188"
"3148","2025-06-26","62506.48","9","158","65"
"3149","2024-06-12","82856.28","3","158","94"
"3150","2025-03-27","28373.30","16","158","92"
"3151","2025-04-17","26275.53","20","158","41"
"3152","2025-01-23","13150.40","11","159","63"
"3153","2024-09-20","80460.35","17","159","140"
"3154","2025-02-25","87189.51","18","159","83"
"3155","2024-06-17","83119.52","14","159","16"
"3156","2024-08-20","48695.63","14","159","134"
"3157","2024-12-09","21109.16","11","159","41"
"3158","2025-08-25","50547.40","1","159","73"
"3159","2024-08-05","51310.71","11","159","41"
"3160","2024-08-14","37656.33","8","159","196"
"3161","2025-04-19","46730.63","13","159","196"
"3162","2025-03-01","6740.18","15","159","50"
"3163","2024-06-03","54560.19","11","159","41"
"3164","2024-06-13","60363.15","14","159","111"
"3165","2024-07-11","80199.51","4","159","124"
"3166","2025-04-23","55656.91","6","159","162"
"3167","2024-08-20","18371.06","2","159","68"
"3168","2025-05-01","68756.54","8","159","191"
"3169","2025-08-02","72029.59","12","159","56"
"3170","2024-10-16","12081.22","18","159","2"
"3171","2024-11-24","95680.28","8","159","59"
"3172","2025-02-19","60598.66","9","160","59"
"3173","2025-03-28","62130.60","16","160","3"
"3174","2024-11-10","13506.33","13","160","14"
"3175","2024-09-12","59743.49","13","160","62"
"3176","2025-07-13","18637.15","10","160","137"
"3177","2023-12-13","63309.80","17","160","28"
"3178","2024-02-28","76076.45","5","160","46"
"3179","2023-11-21","51414.61","7","160","37"
"3180","2024-12-07","63729.45","17","160","178"
"3181","2023-09-29","29864.34","20","160","89"
"3182","2025-06-05","50512.72","4","160","33"
"3183","2024-07-23","64847.86","6","160","50"
"3184","2025-06-08","21264.45","2","160","172"
"3185","2024-09-08","66498.00","4","160","171"
"3186","2025-05-26","37407.43","11","160","19"
"3187","2025-02-14","99280.24","17","160","158"
"3188","2024-08-26","34064.12","2","160","169"
"3189","2025-01-28","9628.29","13","160","25"
"3190","2025-02-25","68118.83","1","160","24"
"3191","2024-04-23","61730.40","18","160","59"
"3192","2024-08-27","59858.83","12","161","101"
"3193","2025-01-17","50215.19","18","161","15"
"3194","2024-06-03","47922.60","5","161","76"
"3195","2023-12-11","96662.51","8","161","85"
"3196","2025-02-25","65030.67","10","161","175"
"3197","2025-06-01","8931.67","10","161","63"
"3198","2023-12-26","15687.63","19","161","77"
"3199","2024-11-27","74321.07","13","161","129"
"3200","2025-06-24","16630.86","3","161","60"
"3201","2025-03-16","97273.69","12","161","4"
"3202","2024-10-29","43498.36","11","161","103"
"3203","2023-11-24","54300.44","3","161","10"
"3204","2024-10-31","47956.04","5","161","169"
"3205","2024-03-18","7601.47","5","161","168"
"3206","2025-03-27","11301.16","20","161","57"
"3207","2025-01-01","36173.05","10","162","33"
"3208","2024-09-24","11303.98","17","162","62"
"3209","2024-08-16","40388.73","15","162","190"
"3210","2024-12-01","55363.35","2","162","92"
"3211","2023-12-19","73951.95","6","162","6"
"3212","2025-03-09","26110.01","1","162","92"
"3213","2025-01-23","14769.03","7","162","93"
"3214","2023-10-18","14902.89","1","162","26"
"3215","2025-03-26","90397.26","8","162","56"
"3216","2024-04-09","58154.78","16","162","26"
"3217","2024-06-22","66594.14","9","162","102"
"3218","2024-05-30","81814.51","10","162","94"
"3219","2023-12-07","41385.98","1","162","61"
"3220","2024-02-22","49817.78","2","162","123"
"3221","2025-05-10","21873.24","15","162","16"
"3222","2025-07-25","58417.73","11","162","130"
"3223","2024-04-14","41311.99","13","162","165"
"3224","2025-09-03","26992.33","6","162","66"
